geo_id,year,deped_id,water,electricity,internet,computers,disability_infrastructure,sanitation_facilities,ss_sanitation_facilities,handwashing_facilities
NIG-037587,2012,RISTO,1,,,,,0,,
NIG-037588,2012,NVBXE,1,,,,,0,,
NIG-037589,2012,KBROV,1,,,,,0,,
NIG-037590,2012,SUXFR,0,,,,,0,,
NIG-037591,2012,VAOUP,0,,,,,0,,
NIG-037592,2012,GPVZV,1,,,,,0,,
NIG-037593,2014,EXTYY,0,,,,,0,,
NIG-037594,2012,ZWBWB,0,,,,,0,,
NIG-037595,2012,IZVRO,1,,,,,0,,
NIG-037596,2012,EJBGP,0,,,,,1,,
NIG-037597,2014,EPZMW,0,,,,,1,,
NIG-037598,2012,UILPU,0,,,,,0,,
NIG-037599,2012,ECESE,0,,,,,1,,
NIG-037600,2012,GARWS,1,,,,,1,,
NIG-037601,2014,EKMWU,1,,,,,1,,
NIG-037602,2012,UZANL,0,,,,,1,,
NIG-037603,2014,ESWNI,0,,,,,0,,
NIG-037604,2012,UDTBK,0,,,,,0,,
NIG-037605,2012,IAZIA,0,,,,,0,,
NIG-037606,2012,QCZFI,1,,,,,0,,
NIG-037607,2012,UJHIX,1,,,,,1,,
NIG-037608,2012,HJISX,0,,,,,1,,
NIG-037609,2012,QCWIU,1,,,,,1,,
NIG-037610,2012,PIJSZ,0,,,,,0,,
NIG-037611,2012,RXAMF,0,,,,,1,,
NIG-037612,2012,ZDXDE,0,,,,,1,,
NIG-037613,2012,VGKYU,0,,,,,0,,
NIG-037614,2012,NGHLC,1,,,,,0,,
NIG-037615,2014,EELQG,1,,,,,1,,
NIG-037616,2012,LHLGW,0,,,,,0,,
NIG-037617,2014,EJGFQ,0,,,,,0,,
NIG-037618,2012,FGXAO,1,,,,,0,,
NIG-037619,2012,ORFHX,0,,,,,0,,
NIG-037620,2012,RPDLL,0,,,,,0,,
NIG-037621,2012,IGWJT,0,,,,,0,,
NIG-037622,2012,XFZAG,0,,,,,0,,
NIG-037623,2012,NBMOC,0,,,,,0,,
NIG-037624,2012,RAWNG,1,,,,,1,,
NIG-037625,2014,ECGMP,1,,,,,1,,
NIG-037626,2012,XXGLY,1,,,,,0,,
NIG-037627,2012,WPGSC,0,,,,,0,,
NIG-037628,2012,VMFVC,0,,,,,0,,
NIG-037629,2012,QXSCZ,0,,,,,1,,
NIG-037630,2011,MSAYR,0,,,,,1,,
NIG-037631,2012,KJEHN,1,,,,,1,,
NIG-037632,2012,AOYXA,1,,,,,1,,
NIG-037633,2012,KPWOK,0,,,,,0,,
NIG-037634,2012,BHMRU,1,,,,,0,,
NIG-037635,2014,EGYLT,0,,,,,0,,
NIG-037636,2012,PJHKX,1,,,,,1,,
NIG-037637,2014,EMMNF,0,,,,,0,,
NIG-037638,2012,QGIXW,1,,,,,0,,
NIG-037639,2014,EGSQH,1,,,,,1,,
NIG-037640,2012,VQVXS,1,,,,,1,,
NIG-037641,2014,EHMFK,1,,,,,1,,
NIG-037642,2012,KPLHH,0,,,,,0,,
NIG-037643,2014,EEWPY,0,,,,,1,,
NIG-037644,2012,UYEAP,1,,,,,1,,
NIG-037645,2014,ENRMA,0,,,,,0,,
NIG-037646,2012,DOHFB,0,,,,,0,,
NIG-037647,2012,RLTRL,1,,,,,0,,
NIG-037648,2014,EXORW,1,,,,,1,,
NIG-037649,2012,ZDNCS,1,,,,,1,,
NIG-037650,2012,UESTO,1,,,,,0,,
NIG-037651,2012,AZMOM,0,,,,,0,,
NIG-037652,2012,WANSM,1,,,,,1,,
NIG-037653,2014,EVCYJ,0,,,,,1,,
NIG-037654,2012,IYUDN,0,,,,,1,,
NIG-037655,2014,ELNBS,0,,,,,1,,
NIG-037656,2012,OLTJY,1,,,,,1,,
NIG-037657,2012,GSTPI,1,,,,,1,,
NIG-037658,2012,GCCHK,0,,,,,0,,
NIG-037659,2012,VENQX,0,,,,,0,,
NIG-037660,2012,DTADE,1,,,,,0,,
NIG-037661,2011,YEVDH,0,,,,,0,,
NIG-037662,2014,EKLWG,1,,,,,1,,
NIG-037663,2011,QNASO,0,,,,,0,,
NIG-037664,2012,JKWQX,0,,,,,1,,
NIG-037665,2011,BYZSQ,1,,,,,1,,
NIG-037666,2011,ZJPNJ,1,,,,,0,,
NIG-037667,2014,EQPLV,1,,,,,1,,
NIG-037668,2011,DRMYH,0,,,,,0,,
NIG-037669,2011,NBJDB,0,,,,,0,,
NIG-037670,2011,XLGPZ,0,,,,,1,,
NIG-037671,2014,EXDEO,1,,,,,1,,
NIG-037672,2011,ZPYFS,0,,,,,0,,
NIG-037673,2011,XZPIZ,1,,,,,0,,
NIG-037674,2011,QBSPI,0,,,,,0,,
NIG-037675,2011,OLIST,0,,,,,0,,
NIG-037676,2012,DPOMK,0,,,,,0,,
NIG-037677,2012,EKLPC,0,,,,,1,,
NIG-037678,2011,CFLDX,1,,,,,1,,
NIG-037679,2011,SGNQN,0,,,,,0,,
NIG-037680,2014,EJKHR,0,,,,,1,,
NIG-037681,2011,RHPNW,0,,,,,0,,
NIG-037682,2011,BNKYW,0,,,,,0,,
NIG-037683,2011,AENTK,1,,,,,1,,
NIG-037684,2014,EGNJS,0,,,,,0,,
NIG-037685,2011,IDKPJ,0,,,,,1,,
NIG-037686,2012,TKRQX,0,,,,,1,,
NIG-037687,2011,ENUXE,0,,,,,0,,
NIG-037688,2011,ZNOAV,0,,,,,0,,
NIG-037689,2011,YBBTP,0,,,,,1,,
NIG-037690,2011,YBLLU,0,,,,,1,,
NIG-037691,2012,WLQQP,0,,,,,0,,
NIG-037692,2011,HWWTN,0,,,,,0,,
NIG-037693,2012,PTIZP,0,,,,,1,,
NIG-037694,2014,ERAEU,0,,,,,0,,
NIG-037695,2011,LHADA,0,,,,,0,,
NIG-037696,2011,RUYKZ,1,,,,,1,,
NIG-037697,2011,CUXUK,0,,,,,1,,
NIG-037698,2011,GAQHU,0,,,,,1,,
NIG-037699,2014,LXGIA,0,,,,,1,,
NIG-037700,2011,UOGQN,0,,,,,0,,
NIG-037701,2014,EUZEG,0,,,,,0,,
NIG-037702,2014,ESDDR,0,,,,,0,,
NIG-037703,2012,UNEJR,1,,,,,1,,
NIG-037704,2011,LMDRI,0,,,,,0,,
NIG-037705,2011,RBJNY,0,,,,,0,,
NIG-037706,2012,XPADA,1,,,,,0,,
NIG-037707,2011,DAQTW,0,,,,,1,,
NIG-037708,2012,SEJLG,0,,,,,0,,
NIG-037709,2011,JILMP,1,,,,,0,,
NIG-037710,2011,NZIDG,1,,,,,0,,
NIG-037711,2011,ESZUI,0,,,,,0,,
NIG-037712,2012,AINZS,0,,,,,1,,
NIG-037713,2012,ZLKTX,0,,,,,0,,
NIG-037714,2011,TSFKO,0,,,,,0,,
NIG-037715,2011,SVVGU,0,,,,,1,,
NIG-037716,2012,SXKCK,0,,,,,1,,
NIG-037717,2011,DNIJZ,0,,,,,0,,
NIG-037718,2011,BQQYD,0,,,,,0,,
NIG-037719,2011,RXEZV,0,,,,,0,,
NIG-037720,2012,TKEOM,0,,,,,0,,
NIG-037721,2011,YPGHH,0,,,,,0,,
NIG-037722,2012,IPTAE,0,,,,,1,,
NIG-037723,2011,JOMGL,0,,,,,0,,
NIG-037724,2014,EIBPV,1,,,,,1,,
NIG-037725,2011,IRRMT,0,,,,,0,,
NIG-037726,2012,DQRZU,1,,,,,0,,
NIG-037727,2011,YYCSL,0,,,,,0,,
NIG-037728,2014,EKNOP,1,,,,,0,,
NIG-037729,2011,DCOVY,0,,,,,,,
NIG-037730,2011,VKHWR,,,,,,,,
NIG-037731,2012,REUTZ,0,,,,,0,,
NIG-037732,2012,FYYHJ,0,,,,,0,,
NIG-037733,2011,XLNWG,0,,,,,1,,
NIG-037734,2014,EJFOQ,0,,,,,1,,
NIG-037735,2011,OBALZ,1,,,,,0,,
NIG-037736,2011,XNCNA,0,,,,,0,,
NIG-037737,2014,EMISW,0,,,,,0,,
NIG-037738,2011,WOEHH,1,,,,,0,,
NIG-037739,2014,ENGBM,0,,,,,0,,
NIG-037740,2012,JUHKG,1,,,,,1,,
NIG-037741,2011,FXDNZ,1,,,,,0,,
NIG-037742,2011,TTSSD,0,,,,,0,,
NIG-037743,2011,FSDWS,0,,,,,,,
NIG-037744,2012,LQMZJ,1,,,,,0,,
NIG-037745,2014,EVHKE,0,,,,,0,,
NIG-037746,2011,HLURY,0,,,,,0,,
NIG-037747,2011,PGSYX,1,,,,,0,,
NIG-037748,2011,HLTRY,0,,,,,0,,
NIG-037749,2011,PNJVW,1,,,,,0,,
NIG-037750,2011,QTMGG,0,,,,,0,,
NIG-037751,2012,IGKIU,1,,,,,0,,
NIG-037752,2011,WJOHR,1,,,,,0,,
NIG-037753,2012,KOGHA,0,,,,,0,,
NIG-037754,2014,BHZKS,1,,,,,1,,
NIG-037755,2011,JMDBH,0,,,,,0,,
NIG-037756,2011,ZFOOF,1,,,,,1,,
NIG-037757,2014,ELCCG,1,,,,,1,,
NIG-037758,2014,ENCIO,1,,,,,0,,
NIG-037759,2011,STJMV,0,,,,,1,,
NIG-037760,2012,BJNQR,0,,,,,1,,
NIG-037761,2011,GZKJO,1,,,,,0,,
NIG-037762,2014,EYPIF,1,,,,,1,,
NIG-037763,2011,WADTR,,,,,,,,
NIG-037764,2011,IJJTR,0,,,,,1,,
NIG-037765,2012,OFYGY,0,,,,,1,,
NIG-037766,2012,JBOES,1,,,,,0,,
NIG-037767,2014,ELZOU,0,,,,,1,,
NIG-037768,2011,RYNPJ,0,,,,,0,,
NIG-037769,2011,BBFTC,0,,,,,1,,
NIG-037770,2011,RWOFN,0,,,,,1,,
NIG-037771,2011,CWDNT,0,,,,,0,,
NIG-037772,2011,MQEHK,0,,,,,0,,
NIG-037773,2014,EVPMK,1,,,,,0,,
NIG-037774,2011,QDMNF,0,,,,,0,,
NIG-037775,2012,HAAOZ,1,,,,,1,,
NIG-037776,2011,KRCFY,1,,,,,0,,
NIG-037777,2011,TAWDZ,1,,,,,,,
NIG-037778,2012,CVYIR,0,,,,,1,,
NIG-037779,2011,GYJSG,1,,,,,0,,
NIG-037780,2012,XCFNR,0,,,,,0,,
NIG-037781,2011,UNYQX,0,,,,,0,,
NIG-037782,2011,PCQLF,0,,,,,0,,
NIG-037783,2011,JZERF,0,,,,,0,,
NIG-037784,2012,FNMJV,1,,,,,1,,
NIG-037785,2014,EIOTD,1,,,,,1,,
NIG-037786,2012,YPWEJ,0,,,,,0,,
NIG-037787,2014,EKQML,0,,,,,1,,
NIG-037788,2011,ZREWR,0,,,,,0,,
NIG-037789,2011,PBHRH,0,,,,,1,,
NIG-037790,2014,EEZFS,0,,,,,1,,
NIG-037791,2011,LPRDG,1,,,,,0,,
NIG-037792,2012,RRRYB,1,,,,,0,,
NIG-037793,2011,OHCCN,1,,,,,0,,
NIG-037794,2012,WVRVW,0,,,,,1,,
NIG-037795,2011,JEXBJ,0,,,,,0,,
NIG-037796,2012,MCDMT,0,,,,,0,,
NIG-037797,2012,KVQZC,0,,,,,0,,
NIG-037798,2011,NSRCL,1,,,,,0,,
NIG-037799,2011,LTKEY,0,,,,,0,,
NIG-037800,2011,TTGTG,1,,,,,0,,
NIG-037801,2011,QJVWJ,0,,,,,0,,
NIG-037802,2011,ZVTXI,0,,,,,0,,
NIG-037803,2011,QXFYK,1,,,,,0,,
NIG-037804,2011,NEHQI,1,,,,,1,,
NIG-037805,2012,LPEAU,1,,,,,0,,
NIG-037806,2014,EGGKG,0,,,,,1,,
NIG-037807,2014,EBKJJ,0,,,,,0,,
NIG-037808,2011,BUPND,1,,,,,0,,
NIG-037809,2011,AIOXA,0,,,,,0,,
NIG-037810,2011,UYFZF,1,,,,,0,,
NIG-037811,2012,ZRUUW,0,,,,,0,,
NIG-037812,2014,EEKSA,0,,,,,1,,
NIG-037813,2011,EREFJ,1,,,,,0,,
NIG-037814,2014,EZCKQ,1,,,,,1,,
NIG-037815,2011,GTLTL,0,,,,,0,,
NIG-037816,2011,KILNH,0,,,,,0,,
NIG-037817,2014,EYUWP,0,,,,,0,,
NIG-037818,2014,EUAGC,1,,,,,1,,
NIG-037819,2014,EYARJ,1,,,,,1,,
NIG-037820,2011,PCNEI,1,,,,,0,,
NIG-037821,2014,EQWLT,1,,,,,1,,
NIG-037822,2011,RQKNO,0,,,,,0,,
NIG-037823,2014,EQPMH,0,,,,,0,,
NIG-037824,2014,EIOVR,0,,,,,0,,
NIG-037825,2011,IVAYP,0,,,,,0,,
NIG-037826,2011,CRZET,0,,,,,0,,
NIG-037827,2014,EIIMG,0,,,,,0,,
NIG-037828,2011,KMBTK,0,,,,,0,,
NIG-037829,2014,EBQOG,0,,,,,0,,
NIG-037830,2011,JRWUQ,0,,,,,1,,
NIG-037831,2012,JGHVR,0,,,,,0,,
NIG-037832,2011,XVSID,0,,,,,1,,
NIG-037833,2014,EYIXR,1,,,,,1,,
NIG-037834,2011,OBWID,1,,,,,0,,
NIG-037835,2011,ZJLYY,0,,,,,0,,
NIG-037836,2011,OOTJY,0,,,,,0,,
NIG-037837,2014,EINJK,0,,,,,1,,
NIG-037838,2011,ONNOL,0,,,,,0,,
NIG-037839,2011,JCEJR,0,,,,,0,,
NIG-037840,2011,ANJUI,0,,,,,0,,
NIG-037841,2014,EYYPE,1,,,,,1,,
NIG-037842,2011,SUCQB,1,,,,,0,,
NIG-037843,2014,EHUHN,0,,,,,0,,
NIG-037844,2011,RCSVL,1,,,,,1,,
NIG-037845,2011,BQPLK,0,,,,,1,,
NIG-037846,2011,QCPZI,0,,,,,0,,
NIG-037847,2011,TTVNA,0,,,,,1,,
NIG-037848,2012,JDQHD,0,,,,,1,,
NIG-037849,2011,LLDIN,0,,,,,0,,
NIG-037850,2012,BEUXO,0,,,,,1,,
NIG-037851,2011,VMVTX,1,,,,,0,,
NIG-037852,2011,PJZAZ,0,,,,,0,,
NIG-037853,2011,VFPXJ,0,,,,,0,,
NIG-037854,2011,UYMBH,1,,,,,0,,
NIG-037855,2012,FIDUG,0,,,,,0,,
NIG-037856,2011,ZTBQJ,0,,,,,0,,
NIG-037857,2012,WSGYG,0,,,,,0,,
NIG-037858,2011,PCDGD,0,,,,,0,,
NIG-037859,2011,SPRFG,0,,,,,1,,
NIG-037860,2011,PJXZM,0,,,,,0,,
NIG-037861,2011,RHSGD,0,,,,,0,,
NIG-037862,2011,RAJKU,0,,,,,0,,
NIG-037863,2011,WPMMT,1,,,,,1,,
NIG-037864,2011,NRHRD,0,,,,,1,,
NIG-037865,2014,EVRMN,0,,,,,0,,
NIG-037866,2011,PJVOP,1,,,,,0,,
NIG-037867,2011,XEPXM,0,,,,,0,,
NIG-037868,2014,EUJKZ,0,,,,,0,,
NIG-037869,2014,EZQWB,0,,,,,0,,
NIG-037870,2011,IGRGV,0,,,,,0,,
NIG-037871,2011,XFLKT,0,,,,,0,,
NIG-037872,2011,XZJHH,1,,,,,0,,
NIG-037873,2011,UDGYF,0,,,,,0,,
NIG-037874,2011,VVWTA,0,,,,,0,,
NIG-037875,2011,CPTFD,0,,,,,0,,
NIG-037876,2011,ZVTZK,0,,,,,0,,
NIG-037877,2011,PACYJ,0,,,,,0,,
NIG-037878,2014,EYOVW,1,,,,,1,,
NIG-037879,2011,GLZAZ,0,,,,,0,,
NIG-037880,2011,MVHZN,0,,,,,1,,
NIG-037881,2011,OGGXA,1,,,,,0,,
NIG-037882,2012,EIDIC,0,,,,,1,,
NIG-037883,2011,ZDLDD,0,,,,,0,,
NIG-037884,2011,MLNPQ,1,,,,,1,,
NIG-037885,2012,YJMZM,1,,,,,1,,
NIG-037886,2011,ODFQU,0,,,,,0,,
NIG-037887,2011,HFVEX,1,,,,,1,,
NIG-037888,2014,EKBFN,0,,,,,0,,
NIG-037889,2011,MWEKP,0,,,,,0,,
NIG-037890,2012,MBOQJ,1,,,,,1,,
NIG-037891,2011,NMQUH,1,,,,,1,,
NIG-037892,2014,EMJMF,1,,,,,1,,
NIG-037893,2012,BEMMB,0,,,,,1,,
NIG-037894,2011,CZZLW,0,,,,,0,,
NIG-037895,2011,QINHM,1,,,,,0,,
NIG-037896,2014,ENADJ,0,,,,,0,,
NIG-037897,2011,HTKFF,0,,,,,0,,
NIG-037898,2011,SNXPD,0,,,,,0,,
NIG-037899,2011,FALQG,0,,,,,0,,
NIG-037900,2012,IGBFD,1,,,,,1,,
NIG-037901,2012,GWBAG,0,,,,,0,,
NIG-037902,2011,IUCKO,0,,,,,0,,
NIG-037903,2011,ZQRNL,1,,,,,1,,
NIG-037904,2011,SJFTK,0,,,,,0,,
NIG-037905,2012,TBDCU,0,,,,,0,,
NIG-037906,2014,ERVXZ,1,,,,,1,,
NIG-037907,2011,TRSDI,0,,,,,1,,
NIG-037908,2014,EXFYW,1,,,,,1,,
NIG-037909,2011,AZCCW,1,,,,,1,,
NIG-037910,2011,XVSIW,0,,,,,0,,
NIG-037911,2012,XNXGD,0,,,,,0,,
NIG-037912,2011,FJFNM,0,,,,,0,,
NIG-037913,2011,FBLBE,0,,,,,0,,
NIG-037914,2010,JMPDK,0,,,,,1,,
NIG-037915,2011,QQWZC,0,,,,,0,,
NIG-037916,2011,BQMOJ,0,,,,,0,,
NIG-037917,2012,DLURC,1,,,,,0,,
NIG-037918,2014,EYINL,1,,,,,1,,
NIG-037919,2011,HWXZL,1,,,,,0,,
NIG-037920,2011,NMJBS,0,,,,,0,,
NIG-037921,2012,LTUBJ,0,,,,,0,,
NIG-037922,2014,EILEI,0,,,,,1,,
NIG-037923,2012,DBJGE,0,,,,,0,,
NIG-037924,2011,XHMRO,0,,,,,0,,
NIG-037925,2014,ENVYC,1,,,,,1,,
NIG-037926,2011,DUNIW,0,,,,,0,,
NIG-037927,2014,EEYBM,1,,,,,0,,
NIG-037928,2011,ZPKUE,0,,,,,0,,
NIG-037929,2014,EIPKK,1,,,,,1,,
NIG-037930,2011,JEBTZ,0,,,,,0,,
NIG-037931,2011,YSJPU,0,,,,,0,,
NIG-037932,2011,KWZIW,0,,,,,0,,
NIG-037933,2012,BLGGG,1,,,,,1,,
NIG-037934,2011,KYWJB,0,,,,,0,,
NIG-037935,2011,JPSLW,0,,,,,0,,
NIG-037936,2011,SMQVV,1,,,,,0,,
NIG-037937,2011,PWHQF,1,,,,,0,,
NIG-037938,2011,VQWWC,0,,,,,0,,
NIG-037939,2014,EDYOF,0,,,,,0,,
NIG-037940,2014,BNTWG,0,,,,,0,,
NIG-037941,2011,HXEJG,1,,,,,0,,
NIG-037942,2012,WYRYW,0,,,,,0,,
NIG-037943,2014,EVKGT,1,,,,,1,,
NIG-037944,2011,YZKTC,0,,,,,0,,
NIG-037945,2011,ZCXCN,1,,,,,0,,
NIG-037946,2011,YDWAC,0,,,,,1,,
NIG-037947,2014,EQTXH,1,,,,,1,,
NIG-037948,2011,HMQVH,0,,,,,0,,
NIG-037949,2011,SFAQV,1,,,,,1,,
NIG-037950,2014,EBWXT,0,,,,,0,,
NIG-037951,2011,TEYKK,0,,,,,0,,
NIG-037952,2012,DBSHQ,0,,,,,1,,
NIG-037953,2011,KKKHK,0,,,,,0,,
NIG-037954,2014,EWLJP,1,,,,,1,,
NIG-037955,2011,OCWXK,0,,,,,1,,
NIG-037956,2011,VNMNZ,0,,,,,0,,
NIG-037957,2012,WHMXB,0,,,,,0,,
NIG-037958,2014,EGFAE,0,,,,,0,,
NIG-037959,2011,OBGRF,0,,,,,0,,
NIG-037960,2011,RHXDI,0,,,,,0,,
NIG-037961,2012,VIXJZ,1,,,,,0,,
NIG-037962,2011,OAQTE,1,,,,,0,,
NIG-037963,2011,MBDND,0,,,,,0,,
NIG-037964,2014,EWRHY,0,,,,,0,,
NIG-037965,2011,OCFTT,0,,,,,0,,
NIG-037966,2011,YHTBV,0,,,,,0,,
NIG-037967,2011,XVFBR,0,,,,,0,,
NIG-037968,2012,VMFWX,0,,,,,0,,
NIG-037969,2012,VHWHS,1,,,,,0,,
NIG-037970,2011,NNITV,0,,,,,0,,
NIG-037971,2014,RGZAF,0,,,,,0,,
NIG-037972,2011,OMUPC,0,,,,,0,,
NIG-037973,2011,CWYUK,0,,,,,0,,
NIG-037974,2011,ZCXXV,0,,,,,0,,
NIG-037975,2011,GOCMV,1,,,,,1,,
NIG-037976,2011,OEWWH,0,,,,,1,,
NIG-037977,2011,ZUDHM,0,,,,,0,,
NIG-037978,2011,JVQTL,0,,,,,0,,
NIG-037979,2011,YEMLB,0,,,,,0,,
NIG-037980,2014,ENTQI,0,,,,,0,,
NIG-037981,2011,VURGE,0,,,,,0,,
NIG-037982,2014,EANYD,0,,,,,0,,
NIG-037983,2011,IQFKO,0,,,,,0,,
NIG-037984,2011,SPHAX,0,,,,,0,,
NIG-037985,2011,WDGST,0,,,,,0,,
NIG-037986,2012,QDRYD,0,,,,,0,,
NIG-037987,2011,MNVUS,1,,,,,1,,
NIG-037988,2011,TMVJB,0,,,,,0,,
NIG-037989,2011,JLMCR,0,,,,,1,,
NIG-037990,2014,ELUPL,0,,,,,0,,
NIG-037991,2011,KBKDL,0,,,,,0,,
NIG-037992,2011,DUQGF,0,,,,,0,,
NIG-037993,2011,SDBWQ,0,,,,,0,,
NIG-037994,2012,FXOMX,0,,,,,0,,
NIG-037995,2011,LIUZR,1,,,,,0,,
NIG-037996,2011,VLCJA,0,,,,,0,,
NIG-037997,2011,RNIZY,0,,,,,1,,
NIG-037998,2011,MEHLD,0,,,,,0,,
NIG-037999,2014,EOEXU,1,,,,,0,,
NIG-038000,2011,SIYRA,0,,,,,0,,
NIG-038001,2011,UCTFG,1,,,,,1,,
NIG-038002,2011,RBXBX,0,,,,,0,,
NIG-038003,2011,OJQSB,0,,,,,0,,
NIG-038004,2011,ESWRU,0,,,,,0,,
NIG-038005,2011,FLIVV,0,,,,,0,,
NIG-038006,2011,JBJMS,0,,,,,0,,
NIG-038007,2014,EFSUI,1,,,,,1,,
NIG-038008,2014,EBTEV,1,,,,,1,,
NIG-038009,2011,THXMM,0,,,,,0,,
NIG-038010,2011,FNUKH,0,,,,,1,,
NIG-038011,2011,NQDZG,1,,,,,1,,
NIG-038012,2011,POUFV,0,,,,,0,,
NIG-038013,2012,PUHNQ,0,,,,,0,,
NIG-038014,2012,GVDUY,0,,,,,0,,
NIG-038015,2014,ELXEM,1,,,,,0,,
NIG-038016,2012,KNAAZ,1,,,,,1,,
NIG-038017,2012,TCCQJ,0,,,,,0,,
NIG-038018,2012,YSBGL,0,,,,,0,,
NIG-038019,2012,DLXOT,0,,,,,1,,
NIG-038020,2012,IIUCJ,1,,,,,1,,
NIG-038021,2012,ZQELA,0,,,,,0,,
NIG-038022,2012,ZULRP,0,,,,,0,,
NIG-038023,2014,EWZIU,1,,,,,0,,
NIG-038024,2012,UFXYC,0,,,,,1,,
NIG-038025,2014,EJTQU,1,,,,,1,,
NIG-038026,2012,ZEWDR,0,,,,,0,,
NIG-038027,2012,KTLOF,0,,,,,0,,
NIG-038028,2012,JPUQA,0,,,,,0,,
NIG-038029,2011,UXWTX,0,,,,,0,,
NIG-038030,2012,TGQTJ,0,,,,,0,,
NIG-038031,2014,EWCLM,0,,,,,0,,
NIG-038032,2012,XWLTX,0,,,,,0,,
NIG-038033,2011,MDBCO,0,,,,,1,,
NIG-038034,2012,WEAPB,0,,,,,1,,
NIG-038035,2012,KNIXL,1,,,,,1,,
NIG-038036,2012,VVHVF,0,,,,,0,,
NIG-038037,2012,VBFCC,1,,,,,0,,
NIG-038038,2012,OVAMP,1,,,,,0,,
NIG-038039,2012,PWUAV,0,,,,,0,,
NIG-038040,2012,DBCEK,1,,,,,0,,
NIG-038041,2012,DCUNW,0,,,,,0,,
NIG-038042,2012,IBWQD,1,,,,,0,,
NIG-038043,2012,AQNYO,1,,,,,0,,
NIG-038044,2014,EJYAE,1,,,,,0,,
NIG-038045,2012,KIDYA,0,,,,,0,,
NIG-038046,2012,SNTVQ,0,,,,,0,,
NIG-038047,2012,OCXPE,0,,,,,1,,
NIG-038048,2012,CLAIX,0,,,,,0,,
NIG-038049,2014,EKRGA,1,,,,,0,,
NIG-038050,2012,QUZMI,0,,,,,0,,
NIG-038051,2012,CSPMK,0,,,,,0,,
NIG-038052,2012,WMCNI,0,,,,,0,,
NIG-038053,2012,CXASL,0,,,,,1,,
NIG-038054,2012,BZPKC,0,,,,,0,,
NIG-038055,2012,KQQWG,0,,,,,0,,
NIG-038056,2012,HUCHL,1,,,,,0,,
NIG-038057,2012,OIWAA,0,,,,,1,,
NIG-038058,2012,CJFSM,1,,,,,1,,
NIG-038059,2012,LOMHE,0,,,,,0,,
NIG-038060,2014,EZBPZ,0,,,,,0,,
NIG-038061,2012,DRTMW,0,,,,,0,,
NIG-038062,2012,VNIQY,0,,,,,0,,
NIG-038063,2012,VEITK,1,,,,,0,,
NIG-038064,2012,CZUHK,1,,,,,0,,
NIG-038065,2012,IFBEU,1,,,,,0,,
NIG-038066,2012,HCWYQ,0,,,,,0,,
NIG-038067,2011,DSFMK,0,,,,,1,,
NIG-038068,2012,SQVSK,0,,,,,1,,
NIG-038069,2012,PVSQX,0,,,,,0,,
NIG-038070,2012,UKPVZ,0,,,,,0,,
NIG-038071,2014,EOJRN,1,,,,,1,,
NIG-038072,2012,HAPHE,1,,,,,1,,
NIG-038073,2012,YTVNB,0,,,,,1,,
NIG-038074,2012,QIDSS,0,,,,,0,,
NIG-038075,2012,CDIEH,1,,,,,0,,
NIG-038076,2014,EYCSW,0,,,,,1,,
NIG-038077,2012,SGESQ,0,,,,,0,,
NIG-038078,2012,SERIH,1,,,,,0,,
NIG-038079,2012,WLATJ,1,,,,,0,,
NIG-038080,2012,VFDWF,1,,,,,1,,
NIG-038081,2012,SQGGT,0,,,,,0,,
NIG-038082,2012,JNZZL,0,,,,,0,,
NIG-038083,2014,EQGXV,1,,,,,1,,
NIG-038084,2012,XVZBW,0,,,,,0,,
NIG-038085,2012,IQGWH,0,,,,,1,,
NIG-038086,2014,EPNHU,1,,,,,1,,
NIG-038087,2012,PGJZX,1,,,,,0,,
NIG-038088,2012,XXCQS,0,,,,,1,,
NIG-038089,2012,AXZSZ,0,,,,,0,,
NIG-038090,2014,EBOBW,0,,,,,1,,
NIG-038091,2012,GUXRZ,0,,,,,1,,
NIG-038092,2012,GDGEP,0,,,,,0,,
NIG-038093,2012,ZRZOJ,1,,,,,1,,
NIG-038094,2014,EDXBG,1,,,,,1,,
NIG-038095,2014,ECIMK,0,,,,,1,,
NIG-038096,2012,KPEEK,0,,,,,0,,
NIG-038097,2012,QJTCU,0,,,,,0,,
NIG-038098,2012,LSLKX,0,,,,,0,,
NIG-038099,2012,ZUJZV,0,,,,,0,,
NIG-038100,2014,EQEDK,0,,,,,0,,
NIG-038101,2012,CXZPX,0,,,,,0,,
NIG-038102,2012,GCWYH,0,,,,,0,,
NIG-038103,2014,EIGGY,0,,,,,1,,
NIG-038104,2012,OUNOZ,1,,,,,0,,
NIG-038105,2011,DOMUO,1,,,,,0,,
NIG-038106,2012,XCFEZ,0,,,,,0,,
NIG-038107,2014,ENUXT,0,,,,,0,,
NIG-038108,2012,LHYVG,0,,,,,0,,
NIG-038109,2012,FPRVL,0,,,,,0,,
NIG-038110,2012,JVYZF,0,,,,,0,,
NIG-038111,2011,PAOOK,0,,,,,0,,
NIG-038112,2011,NUZQN,0,,,,,0,,
NIG-038113,2012,YGUVR,0,,,,,0,,
NIG-038114,2014,EBAGC,1,,,,,1,,
NIG-038115,2011,GSPLC,0,,,,,0,,
NIG-038116,2014,EVXHS,1,,,,,1,,
NIG-038117,2011,NGJPP,0,,,,,0,,
NIG-038118,2012,GFSHF,1,,,,,1,,
NIG-038119,2014,QUFNQ,0,,,,,0,,
NIG-038120,2012,QELIL,0,,,,,1,,
NIG-038121,2011,GWBGW,0,,,,,1,,
