geo_id,year,deped_id,water,internet,electricity,computers,disability_infrastructure,sanitation_facilities,ss_sanitation_facilities,handwashing_facilities
PRY-004033,2012,1118025,,,,,,,,
PRY-004034,2012,1118026,,0,,,,,,
PRY-004035,2012,1118009,,0,,,,,,
PRY-004036,2012,1118020,,0,,,,,,
PRY-004037,2012,1118021,,1,,,,,,
PRY-004038,2012,1118024,,0,,,,,,
PRY-004039,2012,1118022,,1,,,,,,
PRY-004039,2012,1118022,,,,,,,,
PRY-004039,2012,1118022,,0,,,,,,
PRY-004039,2012,1118022,,,,,,,,
PRY-004039,2012,1118022,,0,,,,,,
PRY-004040,2012,1118023,,0,,,,,,
PRY-004040,2012,1118023,,,,,,,,
PRY-004041,2012,1118010,,0,,,,,,
PRY-004042,2012,1118015,,0,,,,,,
PRY-004043,2012,1118019,,,,,,,,
PRY-004043,2012,1118019,,0,,,,,,
PRY-004044,2012,1118017,,,,,,,,
PRY-004045,2012,1118011,,,,,,,,
PRY-004045,2012,1118011,,,,,,,,
PRY-004046,2012,1118012,,0,,,,,,
PRY-004047,2012,1118014,,0,,,,,,
PRY-004048,2012,103118,,0,,,,,,
PRY-004049,2012,103179,,0,,,,,,
PRY-004050,2012,103115,,,,,,,,
PRY-004051,2012,103095,,0,,,,,,
PRY-004052,2012,103188,,1,,,,,,
PRY-004053,2012,103114,,0,,,,,,
PRY-004054,2012,103113,,0,,,,,,
PRY-004055,2012,103096,,0,,,,,,
PRY-004056,2012,103097,,0,,,,,,
PRY-004056,2012,103097,,,,,,,,
PRY-004057,2012,103098,,0,,,,,,
PRY-004058,2012,103099,,0,,,,,,
PRY-004059,2012,103094,,0,,,,,,
PRY-004060,2012,103128,,0,,,,,,
PRY-004060,2012,103128,,1,,,,,,
PRY-004061,2012,103130,,0,,,,,,
PRY-004062,2012,103155,,0,,,,,,
PRY-004063,2012,103151,,0,,,,,,
PRY-004064,2012,103123,,0,,,,,,
PRY-004065,2012,103127,,0,,,,,,
PRY-004066,2012,103050,,0,,,,,,
PRY-004066,2012,103050,,0,,,,,,
PRY-004067,2012,103040,,0,,,,,,
PRY-004068,2012,103038,,0,,,,,,
PRY-004069,2012,103033,,0,,,,,,
PRY-004070,2012,103039,,0,,,,,,
PRY-004071,2012,103037,,0,,,,,,
PRY-004071,2012,103037,,,,,,,,
PRY-004072,2012,103034,,0,,,,,,
PRY-004072,2012,103034,,,,,,,,
PRY-004073,2012,103035,,0,,,,,,
PRY-004074,2012,103036,,0,,,,,,
PRY-004075,2012,103024,,0,,,,,,
PRY-004076,2012,103026,,0,,,,,,
PRY-004077,2012,103023,,0,,,,,,
PRY-004078,2012,103088,,0,,,,,,
PRY-004079,2012,103107,,0,,,,,,
PRY-004080,2012,103108,,0,,,,,,
PRY-004081,2012,103101,,0,,,,,,
PRY-004082,2012,103102,,0,,,,,,
PRY-004083,2012,103103,,0,,,,,,
PRY-004084,2012,103100,,0,,,,,,
PRY-004085,2012,103093,,0,,,,,,
PRY-004086,2012,103089,,0,,,,,,
PRY-004087,2012,103091,,0,,,,,,
PRY-004088,2012,103092,,0,,,,,,
PRY-004089,2012,103090,,0,,,,,,
PRY-004090,2012,103162,,0,,,,,,
PRY-004091,2012,103172,,0,,,,,,
PRY-004092,2012,103157,,0,,,,,,
PRY-004093,2012,103131,,0,,,,,,
PRY-004094,2012,103126,,0,,,,,,
PRY-004095,2012,102027,,0,,,,,,
PRY-004096,2012,102037,,,,,,,,
PRY-004097,2012,102026,,0,,,,,,
PRY-004098,2012,102019,,0,,,,,,
PRY-004099,2012,102024,,0,,,,,,
PRY-004099,2012,102024,,,,,,,,
PRY-004100,2012,102020,,0,,,,,,
PRY-004100,2012,102020,,0,,,,,,
PRY-004101,2012,102021,,0,,,,,,
PRY-004101,2012,102021,,0,,,,,,
PRY-004102,2012,102023,,0,,,,,,
PRY-004103,2012,102018,,0,,,,,,
PRY-004103,2012,102018,,0,,,,,,
PRY-004104,2012,102012,,0,,,,,,
PRY-004105,2012,102014,,0,,,,,,
PRY-004106,2012,102017,,0,,,,,,
PRY-004106,2012,102017,,0,,,,,,
PRY-004107,2012,102013,,0,,,,,,
PRY-004108,2012,102015,,0,,,,,,
PRY-004109,2012,102016,,0,,,,,,
PRY-004110,2012,102011,,0,,,,,,
PRY-004111,2012,102010,,0,,,,,,
PRY-004112,2012,102007,,0,,,,,,
PRY-004113,2012,102006,,,,,,,,
PRY-004114,2012,102008,,0,,,,,,
PRY-004115,2012,102009,,0,,,,,,
PRY-004116,2012,102004,,0,,,,,,
PRY-004116,2012,102004,,,,,,,,
PRY-004117,2012,102003,,0,,,,,,
PRY-004118,2012,102001,,0,,,,,,
PRY-004119,2012,102002,,0,,,,,,
PRY-004119,2012,102002,,,,,,,,
PRY-004120,2012,101041,,0,,,,,,
PRY-004121,2012,101042,,0,,,,,,
PRY-004122,2012,101034,,0,,,,,,
PRY-004123,2012,101189,,0,,,,,,
PRY-004124,2012,101033,,0,,,,,,
PRY-004125,2012,101178,,,,,,,,
PRY-004125,2012,101178,,0,,,,,,
PRY-004126,2012,101187,,,,,,,,
PRY-004127,2012,101207,,1,,,,,,
PRY-004128,2012,101205,,,,,,,,
PRY-004129,2012,101201,,0,,,,,,
PRY-004130,2012,101194,,,,,,,,
PRY-004130,2012,101194,,,,,,,,
PRY-004131,2012,101197,,0,,,,,,
PRY-004132,2012,101186,,,,,,,,
PRY-004132,2012,101186,,0,,,,,,
PRY-004132,2012,101186,,0,,,,,,
PRY-004133,2012,101035,,0,,,,,,
PRY-004134,2012,101037,,0,,,,,,
PRY-004135,2012,101030,,0,,,,,,
PRY-004135,2012,101030,,,,,,,,
PRY-004136,2012,101031,,0,,,,,,
PRY-004136,2012,101031,,0,,,,,,
PRY-004137,2012,101036,,0,,,,,,
PRY-004138,2012,101040,,1,,,,,,
PRY-004138,2012,101040,,1,,,,,,
PRY-004139,2012,101048,,0,,,,,,
PRY-004140,2012,101046,,0,,,,,,
PRY-004141,2012,101047,,0,,,,,,
PRY-004142,2012,101045,,0,,,,,,
PRY-004143,2012,101043,,0,,,,,,
PRY-004144,2012,101044,,0,,,,,,
PRY-004145,2012,101038,,0,,,,,,
PRY-004146,2012,101039,,0,,,,,,
PRY-004146,2012,101039,,0,,,,,,
PRY-004147,2012,101175,,0,,,,,,
PRY-004148,2012,101177,,0,,,,,,
PRY-004149,2012,101162,,,,,,,,
PRY-004150,2012,101161,,0,,,,,,
PRY-004151,2012,101155,,0,,,,,,
PRY-004152,2012,101159,,0,,,,,,
PRY-004153,2012,101075,,0,,,,,,
PRY-004154,2012,101134,,1,,,,,,
PRY-004155,2012,101021,,0,,,,,,
PRY-004155,2012,101021,,1,,,,,,
PRY-004155,2012,101021,,,,,,,,
PRY-004156,2012,101127,,,,,,,,
PRY-004156,2012,101127,,0,,,,,,
PRY-004157,2012,101108,,0,,,,,,
PRY-004158,2012,101111,,1,,,,,,
PRY-004158,2012,101111,,1,,,,,,
PRY-004159,2012,101128,,1,,,,,,
PRY-004159,2012,101128,,1,,,,,,
PRY-004160,2012,101133,,,,,,,,
PRY-004160,2012,101133,,,,,,,,
PRY-004161,2012,101125,,0,,,,,,
PRY-004161,2012,101125,,0,,,,,,
PRY-004162,2012,101115,,0,,,,,,
PRY-004162,2012,101115,,0,,,,,,
PRY-004163,2012,101122,,,,,,,,
PRY-004164,2012,101123,,,,,,,,
PRY-004165,2012,101104,,0,,,,,,
PRY-004165,2012,101104,,0,,,,,,
PRY-004166,2012,101076,,0,,,,,,
PRY-004167,2012,101082,,0,,,,,,
PRY-004168,2012,101077,,0,,,,,,
PRY-004169,2012,101081,,0,,,,,,
PRY-004170,2012,101078,,0,,,,,,
PRY-004171,2012,101079,,0,,,,,,
PRY-004172,2012,101080,,0,,,,,,
PRY-004172,2012,101080,,,,,,,,
PRY-004172,2012,101080,,0,,,,,,
PRY-004173,2012,101069,,0,,,,,,
PRY-004174,2012,101074,,0,,,,,,
PRY-004175,2012,101060,,0,,,,,,
PRY-004176,2012,101073,,0,,,,,,
PRY-004176,2012,101073,,0,,,,,,
PRY-004177,2012,101070,,0,,,,,,
PRY-004178,2012,101071,,0,,,,,,
PRY-004179,2012,101072,,0,,,,,,
PRY-004180,2012,101066,,0,,,,,,
PRY-004181,2012,101062,,0,,,,,,
PRY-004182,2012,101067,,0,,,,,,
PRY-004183,2012,101068,,0,,,,,,
PRY-004184,2012,101065,,0,,,,,,
PRY-004185,2012,101063,,0,,,,,,
PRY-004186,2012,101064,,0,,,,,,
PRY-004187,2012,101051,,1,,,,,,
PRY-004188,2012,101058,,0,,,,,,
PRY-004188,2012,101058,,0,,,,,,
PRY-004189,2012,101057,,0,,,,,,
PRY-004190,2012,101022,,0,,,,,,
PRY-004191,2012,101053,,1,,,,,,
PRY-004191,2012,101053,,0,,,,,,
PRY-004192,2012,101028,,0,,,,,,
PRY-004193,2012,101023,,0,,,,,,
PRY-004194,2012,101049,,0,,,,,,
PRY-004194,2012,101049,,0,,,,,,
PRY-004195,2012,101050,,0,,,,,,
PRY-004196,2012,101024,,0,,,,,,
PRY-004196,2012,101024,,,,,,,,
PRY-004197,2012,101027,,0,,,,,,
PRY-004197,2012,101027,,,,,,,,
PRY-004198,2012,101026,,0,,,,,,
PRY-004198,2012,101026,,,,,,,,
PRY-004199,2012,101019,,0,,,,,,
PRY-004200,2012,101052,,0,,,,,,
PRY-004201,2012,101009,,1,,,,,,
PRY-004202,2012,101020,,0,,,,,,
PRY-004203,2012,101016,,0,,,,,,
PRY-004204,2012,101010,,0,,,,,,
PRY-004204,2012,101010,,0,,,,,,
PRY-004205,2012,101017,,1,,,,,,
PRY-004206,2012,101018,,0,,,,,,
PRY-004207,2012,101015,,0,,,,,,
PRY-004207,2012,101015,,,,,,,,
PRY-004208,2012,101012,,,,,,,,
PRY-004208,2012,101012,,0,,,,,,
PRY-004209,2012,101013,,0,,,,,,
PRY-004209,2012,101013,,,,,,,,
PRY-004210,2012,101014,,0,,,,,,
PRY-004210,2012,101014,,,,,,,,
PRY-004211,2012,101001,,0,,,,,,
PRY-004211,2012,101001,,0,,,,,,
PRY-004212,2012,101007,,1,,,,,,
PRY-004213,2012,101008,,1,,,,,,
PRY-004214,2012,101006,,1,,,,,,
PRY-004215,2012,101002,,0,,,,,,
PRY-004215,2012,101002,,0,,,,,,
PRY-004216,2012,101003,,0,,,,,,
PRY-004216,2012,101003,,,,,,,,
PRY-004217,2012,101005,,0,,,,,,
PRY-004218,2012,1501070,,0,,,,,,
PRY-004219,,1703773,,,,,,,,
PRY-004220,,1703790,,,,,,,,
PRY-004221,,1703781,,,,,,,,
PRY-004222,2012,104006,,0,,,,,,
PRY-004223,2012,102033,,0,,,,,,
PRY-004224,2012,103079,,0,,,,,,
PRY-004224,2012,103079,,0,,,,,,
PRY-004225,2012,102005,,0,,,,,,
PRY-004226,2012,103007,,,,,,,,
PRY-004226,2012,103007,,1,,,,,,
PRY-004226,2012,103007,,,,,,,,
PRY-004227,2012,103068,,0,,,,,,
PRY-004228,2012,103085,,0,,,,,,
PRY-004229,2012,103181,,0,,,,,,
PRY-004230,2012,103084,,0,,,,,,
PRY-004231,2012,103080,,0,,,,,,
PRY-004232,2012,103082,,0,,,,,,
PRY-004232,2012,103082,,0,,,,,,
PRY-004233,2012,103187,,0,,,,,,
PRY-004234,2012,103086,,0,,,,,,
PRY-004234,2012,103086,,1,,,,,,
PRY-004235,2012,103129,,0,,,,,,
PRY-004236,2012,103117,,,,,,,,
PRY-004237,2012,103119,,0,,,,,,
PRY-004237,2012,103119,,,,,,,,
PRY-004238,2012,103120,,0,,,,,,
PRY-004239,2012,103178,,0,,,,,,
PRY-004240,2012,103148,,0,,,,,,
PRY-004241,2012,103189,,0,,,,,,
PRY-004242,2012,103186,,0,,,,,,
PRY-004243,2012,103121,,0,,,,,,
PRY-004244,2012,103168,,0,,,,,,
PRY-004245,2012,103174,,1,,,,,,
PRY-004246,2012,103173,,0,,,,,,
PRY-004247,2012,103158,,0,,,,,,
PRY-004248,2012,103154,,0,,,,,,
PRY-004249,2012,103142,,,,,,,,
PRY-004250,2012,103145,,0,,,,,,
PRY-004251,2012,103081,,0,,,,,,
PRY-004252,2012,103122,,0,,,,,,
PRY-004253,2012,103030,,0,,,,,,
PRY-004253,2012,103030,,0,,,,,,
PRY-004254,2012,103064,,0,,,,,,
PRY-004255,2012,103065,,0,,,,,,
PRY-004256,2012,103176,,0,,,,,,
PRY-004257,2012,103078,,0,,,,,,
PRY-004257,2012,103078,,,,,,,,
PRY-004258,2012,103083,,0,,,,,,
PRY-004259,2012,103072,,0,,,,,,
PRY-004259,2012,103072,,0,,,,,,
PRY-004260,2012,103066,,0,,,,,,
PRY-004261,2012,103073,,0,,,,,,
PRY-004262,2012,103074,,0,,,,,,
PRY-004263,2012,103071,,0,,,,,,
PRY-004264,2012,103067,,0,,,,,,
PRY-004265,2012,103069,,0,,,,,,
PRY-004266,2012,103057,,0,,,,,,
PRY-004267,2012,103063,,0,,,,,,
PRY-004268,2012,103049,,0,,,,,,
PRY-004269,2012,103031,,0,,,,,,
PRY-004270,2012,103062,,0,,,,,,
PRY-004270,2012,103062,,0,,,,,,
PRY-004271,2012,103058,,0,,,,,,
PRY-004272,2012,103059,,0,,,,,,
PRY-004273,2012,103060,,0,,,,,,
PRY-004274,2012,103054,,0,,,,,,
PRY-004275,2012,103055,,0,,,,,,
PRY-004275,2012,103055,,0,,,,,,
PRY-004276,2012,103056,,0,,,,,,
PRY-004277,2012,103053,,0,,,,,,
PRY-004278,2012,103051,,0,,,,,,
PRY-004279,2012,103052,,0,,,,,,
PRY-004279,2012,103052,,0,,,,,,
PRY-004280,2012,103047,,0,,,,,,
PRY-004281,2012,103032,,0,,,,,,
PRY-004281,2012,103032,,0,,,,,,
PRY-004282,2012,103048,,0,,,,,,
PRY-004283,2012,103046,,0,,,,,,
PRY-004283,2012,103046,,0,,,,,,
PRY-004284,2012,103042,,0,,,,,,
PRY-004285,2012,103044,,0,,,,,,
PRY-004286,2012,103014,,0,,,,,,
PRY-004287,2012,103029,,0,,,,,,
PRY-004288,2012,103027,,0,,,,,,
PRY-004289,2012,103028,,0,,,,,,
PRY-004290,2012,103015,,0,,,,,,
PRY-004291,2012,103020,,0,,,,,,
PRY-004291,2012,103020,,0,,,,,,
PRY-004292,2012,103021,,0,,,,,,
PRY-004292,2012,103021,,0,,,,,,
PRY-004293,2012,103019,,0,,,,,,
PRY-004293,2012,103019,,0,,,,,,
PRY-004294,2012,103016,,0,,,,,,
PRY-004295,2012,103017,,0,,,,,,
PRY-004296,2012,103018,,0,,,,,,
PRY-004297,2012,103002,,1,,,,,,
PRY-004298,2012,103008,,0,,,,,,
PRY-004298,2012,103008,,,,,,,,
PRY-004299,2012,103001,,0,,,,,,
PRY-004299,2012,103001,,0,,,,,,
PRY-004299,2012,103001,,,,,,,,
PRY-004300,2012,103013,,0,,,,,,
PRY-004301,2012,103009,,0,,,,,,
PRY-004302,2012,103003,,0,,,,,,
PRY-004302,2012,103003,,,,,,,,
PRY-004303,2012,103010,,0,,,,,,
PRY-004303,2012,103010,,0,,,,,,
PRY-004304,2012,103012,,0,,,,,,
PRY-004304,2012,103012,,0,,,,,,
PRY-004305,2012,103004,,0,,,,,,
PRY-004306,2012,103005,,,,,,,,
PRY-004306,2012,103005,,0,,,,,,
PRY-004306,2012,103005,,1,,,,,,
PRY-004307,2012,103006,,0,,,,,,
PRY-004308,,1703767,,,,,,,,
PRY-004309,2012,103177,,0,,,,,,
PRY-004310,2012,104038,,0,,,,,,
PRY-004311,2012,104030,,0,,,,,,
PRY-004312,2012,104032,,0,,,,,,
PRY-004313,2012,103077,,0,,,,,,
PRY-004314,2012,104019,,0,,,,,,
PRY-004314,2012,104019,,0,,,,,,
PRY-004315,2012,103045,,0,,,,,,
PRY-004316,2012,104034,,0,,,,,,
PRY-004316,2012,104034,,,,,,,,
PRY-004317,2012,104036,,0,,,,,,
PRY-004317,2012,104036,,,,,,,,
PRY-004318,2012,104042,,0,,,,,,
PRY-004319,2012,104031,,0,,,,,,
PRY-004320,2012,104020,,0,,,,,,
PRY-004321,2012,104021,,1,,,,,,
PRY-004322,2012,104002,,0,,,,,,
PRY-004323,2012,104028,,0,,,,,,
PRY-004324,2012,104029,,0,,,,,,
PRY-004324,2012,104029,,0,,,,,,
PRY-004325,2012,104022,,0,,,,,,
PRY-004326,2012,104023,,0,,,,,,
PRY-004326,2012,104023,,0,,,,,,
PRY-004327,2012,104027,,0,,,,,,
PRY-004328,2012,104024,,0,,,,,,
PRY-004329,2012,104026,,0,,,,,,
PRY-004330,2012,104014,,0,,,,,,
PRY-004330,2012,104014,,0,,,,,,
PRY-004331,2012,104018,,0,,,,,,
PRY-004332,2012,104015,,0,,,,,,
PRY-004332,2012,104015,,0,,,,,,
PRY-004333,2012,104016,,0,,,,,,
PRY-004334,2012,104017,,0,,,,,,
PRY-004335,2012,104011,,0,,,,,,
PRY-004336,2012,104003,,0,,,,,,
PRY-004337,2012,104012,,0,,,,,,
PRY-004338,2012,104013,,0,,,,,,
PRY-004339,2012,104007,,0,,,,,,
PRY-004340,2012,104008,,0,,,,,,
PRY-004341,2012,104010,,0,,,,,,
PRY-004342,2012,104009,,0,,,,,,
PRY-004343,2012,104005,,0,,,,,,
PRY-004344,2012,104001,,0,,,,,,
PRY-004344,2012,104001,,,,,,,,
PRY-004345,2012,101218,,0,,,,,,
PRY-004346,2012,101142,,0,,,,,,
PRY-004347,2012,101169,,0,,,,,,
PRY-004348,2012,101171,,0,,,,,,
PRY-004348,2012,101171,,,,,,,,
PRY-004349,2012,101088,,0,,,,,,
PRY-004350,2012,101095,,0,,,,,,
PRY-004351,2012,101090,,0,,,,,,
PRY-004352,2012,101083,,0,,,,,,
PRY-004353,2012,101085,,,,,,,,
PRY-004354,2012,101055,,0,,,,,,
PRY-004355,2012,101032,,0,,,,,,
PRY-004355,2012,101032,,0,,,,,,
PRY-004356,2012,101190,,0,,,,,,
PRY-004357,2012,101168,,0,,,,,,
PRY-004358,2012,101093,,0,,,,,,
PRY-004359,2012,101091,,0,,,,,,
PRY-004359,2012,101091,,0,,,,,,
PRY-004360,2012,101092,,0,,,,,,
PRY-004360,2012,101092,,0,,,,,,
PRY-004361,2012,101056,,0,,,,,,
PRY-004362,2012,101054,,0,,,,,,
PRY-004362,2012,101054,,0,,,,,,
PRY-004363,2012,1503009,,0,,,,,,
PRY-004364,2012,1702012,,0,,,,,,
PRY-004365,2012,105010,,,,,,,,
PRY-004366,2012,105001,,0,,,,,,
PRY-004366,2012,105001,,0,,,,,,
PRY-004367,2012,158003,,0,,,,,,
PRY-004368,2012,158001,,0,,,,,,
PRY-004368,2012,158001,,,,,,,,
PRY-004369,2012,106011,,0,,,,,,
PRY-004369,2012,106011,,,,,,,,
PRY-004370,,106014,,,,,,,,
PRY-004371,2012,106009,,0,,,,,,
PRY-004372,2012,106012,,,,,,,,
PRY-004373,2012,106003,,0,,,,,,
PRY-004374,2012,106004,,0,,,,,,
PRY-004375,2012,106007,,0,,,,,,
PRY-004376,2012,106002,,0,,,,,,
PRY-004377,2012,106001,,0,,,,,,
PRY-004377,2012,106001,,0,,,,,,
PRY-004378,2012,106005,,0,,,,,,
PRY-004378,2012,106005,,0,,,,,,
PRY-004379,2012,158002,,0,,,,,,
PRY-004380,2012,158004,,0,,,,,,
PRY-004380,2012,158004,,,,,,,,
PRY-004381,2012,101192,,0,,,,,,
PRY-004382,2012,101140,,0,,,,,,
PRY-004383,2012,101138,,0,,,,,,
PRY-004384,2012,101139,,0,,,,,,
PRY-004385,2012,101167,,0,,,,,,
PRY-004386,2012,101165,,0,,,,,,
PRY-004387,2012,101166,,0,,,,,,
PRY-004388,2012,101153,,0,,,,,,
PRY-004389,2012,101143,,0,,,,,,
PRY-004390,2012,101160,,0,,,,,,
PRY-004391,2012,101151,,0,,,,,,
PRY-004392,2012,101152,,0,,,,,,
PRY-004393,2012,101149,,0,,,,,,
PRY-004394,2012,101144,,0,,,,,,
PRY-004395,2012,101145,,0,,,,,,
PRY-004396,2012,101146,,0,,,,,,
PRY-004397,2012,101137,,0,,,,,,
PRY-004398,2012,106008,,0,,,,,,
PRY-004399,2012,105007,,0,,,,,,
PRY-004400,2012,105005,,0,,,,,,
PRY-004401,2012,105004,,0,,,,,,
PRY-004402,2012,105002,,0,,,,,,
PRY-004403,2012,105003,,0,,,,,,
PRY-004404,2012,107002,,0,,,,,,
PRY-004405,2012,107069,,0,,,,,,
PRY-004406,2012,107070,,0,,,,,,
PRY-004407,2012,107071,,0,,,,,,
PRY-004408,2012,107077,,,,,,,,
PRY-004409,2012,107073,,0,,,,,,
PRY-004410,2012,107074,,0,,,,,,
PRY-004411,2012,107078,,0,,,,,,
PRY-004412,2012,107001,,0,,,,,,
PRY-004412,2012,107001,,0,,,,,,
PRY-004413,2012,107003,,0,,,,,,
PRY-004414,2012,107005,,0,,,,,,
PRY-004414,2012,107005,,,,,,,,
PRY-004415,2012,107051,,0,,,,,,
PRY-004416,2012,107054,,,,,,,,
PRY-004417,2012,107055,,0,,,,,,
PRY-004418,2012,107080,,0,,,,,,
PRY-004419,2012,107060,,0,,,,,,
PRY-004420,2012,107006,,0,,,,,,
PRY-004421,2012,107062,,,,,,,,
PRY-004422,2012,107007,,0,,,,,,
PRY-004423,2012,107045,,0,,,,,,
PRY-004424,2012,107036,,0,,,,,,
PRY-004425,2012,107046,,0,,,,,,
PRY-004426,2012,107047,,0,,,,,,
PRY-004426,2012,107047,,0,,,,,,
PRY-004427,2012,107042,,0,,,,,,
PRY-004427,2012,107042,,,,,,,,
PRY-004427,2012,107042,,0,,,,,,
PRY-004428,2012,107016,,0,,,,,,
PRY-004429,2012,107043,,0,,,,,,
PRY-004430,2012,107037,,0,,,,,,
PRY-004431,2012,107038,,0,,,,,,
PRY-004431,2012,107038,,,,,,,,
PRY-004432,2012,107041,,0,,,,,,
PRY-004433,2012,107039,,0,,,,,,
PRY-004433,2012,107039,,0,,,,,,
PRY-004433,2012,107039,,,,,,,,
PRY-004434,2012,107040,,0,,,,,,
PRY-004435,2012,107017,,0,,,,,,
PRY-004436,2012,107034,,0,,,,,,
PRY-004437,2012,107025,,0,,,,,,
PRY-004438,2012,107035,,0,,,,,,
PRY-004439,2012,107033,,0,,,,,,
PRY-004440,2012,107027,,0,,,,,,
PRY-004440,2012,107027,,0,,,,,,
PRY-004441,2012,107031,,0,,,,,,
PRY-004441,2012,107031,,0,,,,,,
PRY-004442,2012,107032,,0,,,,,,
PRY-004443,2012,107024,,0,,,,,,
PRY-004444,2012,107018,,0,,,,,,
PRY-004445,2012,107022,,0,,,,,,
PRY-004446,2012,107019,,0,,,,,,
PRY-004447,2012,107020,,0,,,,,,
PRY-004448,2012,107021,,0,,,,,,
PRY-004448,2012,107021,,0,,,,,,
PRY-004449,2012,107011,,0,,,,,,
PRY-004450,2012,107010,,0,,,,,,
PRY-004451,2012,107009,,0,,,,,,
PRY-004451,2012,107009,,0,,,,,,
PRY-004452,2012,107004,,0,,,,,,
PRY-004453,2012,315008,,,,,,,,
PRY-004454,2012,315029,,,,,,,,
PRY-004454,2012,315029,,,,,,,,
PRY-004455,2012,315009,,,,,,,,
PRY-004456,2012,315010,,,,,,,,
PRY-004456,2012,315010,,,,,,,,
PRY-004457,2012,315017,,,,,,,,
PRY-004458,2012,315018,,,,,,,,
PRY-004459,2012,315002,,,,,,,,
PRY-004460,2012,315007,,,,,,,,
PRY-004461,2012,315006,,,,,,,,
PRY-004462,2012,315003,,,,,,,,
PRY-004463,2012,315004,,,,,,,,
PRY-004464,2012,315005,,,,,,,,
PRY-004465,2012,315001,,,,,,,,
PRY-004466,2012,302005,,0,,,,,,
PRY-004467,2012,302006,,0,,,,,,
PRY-004468,2012,302007,,0,,,,,,
PRY-004468,2012,302007,,0,,,,,,
PRY-004469,2012,302008,,0,,,,,,
PRY-004470,2012,302011,,0,,,,,,
PRY-004471,2012,302009,,0,,,,,,
PRY-004472,2012,302012,,0,,,,,,
PRY-004473,2012,302013,,0,,,,,,
PRY-004474,2012,302021,,,,,,,,
PRY-004474,2012,302021,,1,,,,,,
PRY-004475,2012,302032,,0,,,,,,
PRY-004476,2012,302003,,0,,,,,,
PRY-004476,2012,302003,,0,,,,,,
PRY-004477,2012,302004,,0,,,,,,
PRY-004477,2012,302004,,0,,,,,,
PRY-004478,2012,304042,,0,,,,,,
PRY-004479,2012,302001,,0,,,,,,
PRY-004480,2012,302002,,,,,,,,
PRY-004480,2012,302002,,0,,,,,,
PRY-004480,2012,302002,,,,,,,,
PRY-004481,2012,303009,,0,,,,,,
PRY-004481,2012,303009,,0,,,,,,
PRY-004482,2012,303012,,0,,,,,,
PRY-004483,2012,303014,,0,,,,,,
PRY-004483,2012,303014,,,,,,,,
PRY-004484,2012,303015,,0,,,,,,
PRY-004485,2012,303034,,0,,,,,,
PRY-004486,2012,303038,,0,,,,,,
PRY-004487,2012,303039,,0,,,,,,
PRY-004488,2012,303025,,0,,,,,,
PRY-004489,2012,303029,,0,,,,,,
PRY-004490,2012,303033,,0,,,,,,
PRY-004491,2012,303028,,,,,,,,
PRY-004491,2012,303028,,0,,,,,,
PRY-004492,2012,303026,,0,,,,,,
PRY-004493,2012,303027,,0,,,,,,
PRY-004494,2012,303021,,0,,,,,,
PRY-004495,2012,303016,,0,,,,,,
PRY-004496,2012,303022,,0,,,,,,
PRY-004497,2012,303023,,,,,,,,
PRY-004497,2012,303023,,0,,,,,,
PRY-004498,2012,303017,,0,,,,,,
PRY-004499,2012,303020,,0,,,,,,
PRY-004500,2012,303018,,0,,,,,,
PRY-004501,2012,303024,,0,,,,,,
PRY-004502,2012,303013,,0,,,,,,
PRY-004503,2012,303006,,0,,,,,,
PRY-004504,2012,303004,,0,,,,,,
PRY-004504,2012,303004,,,,,,,,
PRY-004505,2012,303005,,0,,,,,,
PRY-004506,2012,303001,,0,,,,,,
PRY-004507,2012,303003,,0,,,,,,
PRY-004508,2012,303002,,,,,,,,
PRY-004508,2012,303002,,0,,,,,,
PRY-004509,2012,303011,,0,,,,,,
PRY-004510,2012,303008,,,,,,,,
PRY-004511,2012,303007,,0,,,,,,
PRY-004512,2012,303019,,0,,,,,,
PRY-004512,2012,303019,,0,,,,,,
PRY-004513,2012,303010,,,,,,,,
PRY-004514,2012,304029,,0,,,,,,
PRY-004515,2012,304019,,0,,,,,,
PRY-004515,2012,304019,,0,,,,,,
PRY-004516,2012,304026,,0,,,,,,
PRY-004517,2012,304017,,0,,,,,,
PRY-004518,2012,304018,,0,,,,,,
PRY-004519,2012,304015,,0,,,,,,
PRY-004520,2012,304016,,0,,,,,,
PRY-004521,2012,304012,,0,,,,,,
PRY-004521,2012,304012,,0,,,,,,
PRY-004522,2012,304005,,0,,,,,,
PRY-004523,2012,304025,,0,,,,,,
PRY-004524,2012,304004,,0,,,,,,
PRY-004524,2012,304004,,,,,,,,
PRY-004524,2012,304004,,,,,,,,
PRY-004525,2012,304013,,0,,,,,,
PRY-004526,2012,304014,,0,,,,,,
PRY-004527,2012,304011,,0,,,,,,
PRY-004527,2012,304011,,,,,,,,
PRY-004528,2012,304009,,0,,,,,,
PRY-004529,2012,304010,,0,,,,,,
PRY-004530,2012,304007,,0,,,,,,
PRY-004531,2012,304008,,,,,,,,
PRY-004531,2012,304008,,0,,,,,,
PRY-004531,2012,304008,,,,,,,,
PRY-004532,2012,304006,,0,,,,,,
PRY-004533,2012,304001,,0,,,,,,
PRY-004534,2012,304002,,0,,,,,,
PRY-004535,2012,304003,,0,,,,,,
PRY-004536,2012,304044,,0,,,,,,
PRY-004537,2012,304031,,0,,,,,,
PRY-004538,2012,304043,,0,,,,,,
